id,count_of_events,mean_down_time,mean_up_time,mean_action_time,median_down_time,median_up_time,median_action_time,count_word_count,mean_word_count,median_word_count,idle_word_count,count_cursor_position,mean_cursor_position,median_cursor_position,idle_cursor_position,common_activity,common_up_event,common_down_event,count_input,count_remove,count_nonproduction,count_replace,count_paste,input_back_ratio,cursor_word_ratio,count_pun,count_down_q,count_down_Space,count_down_Backspace,count_down_Shift,count_down_ArrowRight,count_down_Leftclick,count_down_ArrowLeft,count_down_.,"count_down_,",count_down_ArrowDown,count_up_q,count_up_Space,count_up_Backspace,count_up_Shift,count_up_ArrowRight,count_up_Leftclick,count_up_ArrowLeft,count_up_.,"count_up_,",count_up_ArrowDown,score
43c78bc4,3121,955169.8007049023,955258.7055430951,88.9048381928869,920290.0,920352.0,71.0,406,205.87632169176547,204.0,404,2488,1176.7859660365268,1268.0,1468,0,104,105,2897,131,81,12,0,22.114503816793892,6.12807881773399,46,2442,418,124,20,0,58,0,14,26,0,2442,418,124,20,0,58,0,14,26,0,5.0
43f41326,2564,1017544.2277691108,1017646.5854134165,102.35764430577223,941968.5,942052.5,99.0,276,133.2125585023401,139.0,161,1643,766.2589703588144,743.5,1199,0,104,105,2124,399,37,4,0,5.323308270676692,5.952898550724638,32,1713,379,399,21,0,16,0,16,16,0,1713,379,399,21,0,16,0,16,16,0,3.0
440fef25,5905,1085149.281625741,1085262.8596104996,113.57798475867908,1195239.0,1195392.0,110.0,710,335.10414902624893,317.0,174,3996,1889.571549534293,1800.0,2801,0,104,105,5001,791,109,4,0,6.322376738305942,5.628169014084507,134,3941,911,791,71,9,24,1,42,49,0,3941,911,791,71,9,24,1,42,49,0,5.0
4422c098,5360,754002.2222014925,754100.7542910448,98.5320895522388,734144.5,734242.0,95.0,500,245.5313432835821,232.0,179,2974,1251.9212686567164,1179.5,158,0,104,105,4136,1060,164,0,0,3.90188679245283,5.948,107,3262,755,1060,72,14,66,12,41,35,0,3262,755,1060,72,14,66,12,41,35,0,4.5
4429109b,2731,878853.079458074,878916.8652508239,63.78579274990846,840968.0,841052.0,60.0,315,169.8202123764189,181.0,235,1891,932.382643720249,995.0,1409,0,104,105,2311,299,121,0,0,7.729096989966555,6.003174603174603,70,1851,383,299,85,0,36,0,43,9,0,1851,383,299,85,0,36,0,43,9,0,3.5
447b0de9,3853,739060.3527121723,739137.6099143524,77.25720218011939,607670.0,607773.0,84.0,305,153.77056838826888,182.0,46,1627,753.3921619517259,832.0,256,0,104,105,2359,735,759,0,0,3.2095238095238097,5.334426229508197,49,1878,414,735,542,32,34,2,23,13,55,1878,414,735,542,32,34,2,23,13,55,3.0
4483f461,7048,816904.2149545971,816989.3697502838,85.15479568671964,815661.5,815748.0,86.0,1000,497.3181044267877,495.0,621,5479,2755.885783200908,2857.5,4331,0,104,105,6351,580,117,0,0,10.95,5.479,148,5062,1115,580,113,0,4,0,49,64,0,5062,1115,580,113,0,4,0,49,64,0,4.5
44a97944,5491,797505.9816062648,797607.9777818248,101.99617556000729,763274.0,763388.0,103.0,953,473.81624476415953,472.0,93,5020,1965.9599344381716,1854.0,404,0,104,105,5256,122,112,1,0,43.08196721311475,5.267576075550892,168,4102,975,122,84,1,26,1,52,69,0,4102,975,122,84,1,26,1,52,69,0,4.5
44ec0937,2706,942407.6067997044,942491.4737620103,83.86696230598669,1021825.5,1021934.0,80.0,268,137.80450849963046,132.0,120,1576,789.5879526977088,780.5,725,0,104,105,1815,232,657,2,0,7.823275862068965,5.880597014925373,32,1445,332,188,586,25,24,22,22,5,0,1444,332,188,586,25,24,22,22,5,0,3.0
44f11deb,2728,803691.3654692082,803811.3684017595,120.00293255131965,720192.5,720296.0,123.0,223,117.59970674486803,122.0,219,1278,653.7060117302053,644.5,1246,0,104,105,1964,696,66,0,2,2.82183908045977,5.7309417040358746,29,1600,331,694,39,0,25,0,14,6,0,1600,331,694,39,0,25,0,14,6,0,2.5
44f746fe,1933,969194.7930677703,969291.8520434558,97.05897568546301,959592.0,959700.0,85.0,243,119.9006725297465,123.0,243,1553,776.3254009311951,782.0,1552,0,104,105,1727,175,31,0,0,9.868571428571428,6.390946502057613,20,1341,354,177,3,0,24,0,15,4,0,1341,354,177,3,0,24,0,15,4,0,3.0
453837dc,4947,1169586.3563776026,1169675.5831817263,89.22680412371135,1168352.0,1168476.0,93.0,648,302.6195674145947,293.0,20,3723,1709.7416616130988,1656.0,135,0,104,105,4086,363,498,0,0,11.256198347107437,5.74537037037037,114,3260,701,363,487,0,9,0,37,39,0,3260,701,363,487,0,9,0,37,39,0,5.0
4552825f,2500,482694.5732,482759.2756,64.7024,470268.0,470314.0,62.0,348,166.6696,169.0,322,1993,933.3388,947.5,1724,0,104,105,2167,257,73,0,2,8.431906614785992,5.727011494252873,39,1731,383,256,42,0,31,0,23,10,0,1731,383,256,42,0,31,0,23,10,0,4.0
455c8318,3425,1073110.657518248,1073189.1456934307,78.48817518248175,1094144.0,1094269.0,77.0,388,210.30569343065693,217.0,375,2216,1124.3264233576642,1105.0,2149,0,104,105,2698,481,246,0,0,5.609147609147609,5.711340206185567,34,2173,484,481,105,74,47,19,28,5,0,2173,484,481,105,74,47,19,28,5,0,3.5
458bb9cc,2657,645437.5269100489,645584.18554761,146.6586375611592,652861.0,653058.0,156.0,316,161.58374106134738,165.0,285,1885,943.6469702672186,999.0,186,0,104,105,2078,190,389,0,0,10.936842105263159,5.965189873417722,42,1676,347,190,162,152,18,44,21,14,8,1676,347,190,162,152,18,44,21,14,8,4.0
459d7670,5766,785476.9112036073,785592.5150884496,115.60388484217829,912590.0,912733.0,111.0,457,250.29379118973293,249.0,397,2750,1104.964620187305,1152.0,152,0,104,105,4115,1000,643,8,0,4.115,6.017505470459518,84,3326,700,881,54,330,146,48,38,31,22,3326,700,881,54,330,146,48,38,31,22,4.0
45d6b818,2431,836910.1299876594,837042.371040724,132.24105306458247,826988.0,827065.0,127.0,224,128.5610859728507,140.0,212,1279,669.1217605923488,718.0,565,0,104,105,1765,449,210,6,1,3.930957683741648,5.709821428571429,32,1418,316,440,59,28,71,41,22,10,3,1418,316,440,59,28,71,41,22,10,3,2.5
45ddf704,3536,731669.6323529412,731757.869061086,88.23670814479638,731784.0,731859.5,80.0,483,234.6153846153846,247.0,30,2745,1334.9278846153845,1295.5,1441,0,104,105,3145,289,97,5,0,10.882352941176471,5.683229813664596,43,2554,542,263,42,1,52,0,22,15,0,2553,542,263,42,1,52,0,22,15,0,5.0
45eeb87c,2190,638524.5301369863,638592.9643835616,68.43424657534247,648322.5,648378.5,68.0,231,114.7068493150685,115.0,147,1429,708.3543378995433,705.5,925,0,104,105,1680,251,259,0,0,6.693227091633466,6.186147186147186,12,1390,270,252,180,29,22,22,6,0,2,1390,270,252,180,29,22,22,6,0,2,3.5
45f17ed3,3039,582812.5732148733,582880.6755511682,68.10233629483383,546831.0,546957.0,63.0,407,195.46199407699902,193.0,194,2347,996.9690687726226,1044.0,1102,0,104,105,2739,217,82,1,0,12.622119815668203,5.766584766584766,50,2201,481,217,44,3,35,0,20,23,0,2201,481,217,44,3,35,0,20,23,0,4.0
4608c4a1,2121,904544.1466289486,904826.7590759076,282.6124469589816,894449.0,894512.0,56.0,354,190.27015558698727,195.0,168,2012,1052.5242809995286,1052.0,1728,0,104,105,1983,74,63,0,1,26.7972972972973,5.68361581920904,51,1582,346,74,35,0,13,0,28,14,0,1582,346,74,35,0,13,0,28,14,0,4.0
460a3b3d,2096,893473.4150763359,893574.0768129771,100.66173664122137,873881.5,874008.0,93.0,231,121.72423664122137,130.0,135,1429,665.9980916030535,750.5,71,0,104,105,1745,306,44,1,0,5.7026143790849675,6.186147186147186,28,1424,288,306,21,2,17,3,15,13,0,1424,288,306,21,2,17,3,15,13,0,3.5
4626334e,4225,785473.0740828402,785545.850887574,72.77680473372781,752011.0,752078.0,65.0,427,195.8944378698225,193.0,228,2462,903.0494674556213,824.0,1268,0,104,105,3236,568,410,8,3,5.697183098591549,5.765807962529274,68,2597,566,566,324,4,75,1,29,27,0,2596,566,566,324,4,75,1,29,27,0,4.0
466921d4,1479,363782.5179175118,363887.0493576741,104.5314401622718,372126.0,372470.0,90.0,211,109.2447599729547,108.0,211,1240,580.9939148073022,571.0,1033,0,104,105,1300,46,133,0,0,28.26086956521739,5.876777251184834,23,987,288,46,121,0,11,0,19,4,0,987,288,46,121,0,11,0,19,4,0,3.0
4684bf0c,2021,367796.93715982186,367904.7253834735,107.78822365165759,263849.0,263955.0,104.0,275,139.91241959426026,139.0,256,1463,634.0247402276101,638.0,177,0,104,105,1783,189,47,2,0,9.433862433862434,5.32,37,1435,307,189,16,0,27,2,18,15,0,1435,307,189,16,0,27,2,18,15,0,3.5
46c9e4e3,2246,364485.5632235085,364619.02894033835,133.46571682991987,344652.5,344764.0,131.0,289,136.3593054318789,141.5,29,1669,760.8561887800535,788.5,0,0,104,105,1967,214,63,2,0,9.19158878504673,5.775086505190312,34,1591,338,210,24,0,31,2,13,13,0,1590,338,210,24,0,31,2,13,13,0,4.0
46d71c87,1510,606343.6271523179,606435.6523178808,92.02516556291391,630722.0,630813.0,93.0,200,106.9205298013245,111.5,200,1251,613.6774834437086,614.5,250,0,104,105,1323,72,115,0,0,18.375,6.255,16,1037,265,72,102,0,12,0,13,3,0,1037,265,72,102,0,12,0,13,3,0,2.5
47263855,1259,592376.4956314536,592491.6330420969,115.13741064336776,642839.0,642981.0,107.0,211,110.60683081810961,110.0,210,1138,584.9729944400318,584.0,1123,0,104,105,1158,35,66,0,0,33.08571428571429,5.393364928909953,20,925,213,35,34,0,32,0,19,1,0,925,213,35,34,0,32,0,19,1,0,1.5
472a5037,2513,547137.3040191007,547212.9029048946,75.59888579387187,566641.0,566768.0,72.0,215,119.3899721448468,124.0,47,1345,703.5598885793872,715.0,943,0,104,105,1633,288,591,0,1,5.670138888888889,6.255813953488372,28,1330,261,287,140,274,32,120,13,15,7,1330,261,287,140,274,32,120,13,15,7,4.0
473222c1,5539,923183.945116447,923292.9010651743,108.95594872720707,948630.0,948737.0,107.0,675,335.3961003791298,329.0,242,4634,2272.987181801769,2192.0,1161,0,104,105,5027,383,127,2,0,13.12532637075718,6.865185185185185,122,4163,733,383,96,0,29,1,35,42,0,4163,733,383,96,0,29,1,35,42,0,6.0
473d1159,7476,889038.2322097379,889110.8856340289,72.65342429106474,866731.5,866801.5,67.0,723,366.2161583734617,380.0,379,3935,2024.337212413055,2123.0,1694,0,104,105,5596,1661,219,0,0,3.3690547862733293,5.442600276625173,161,4370,1056,1662,176,0,40,0,50,73,0,4370,1056,1662,176,0,40,0,50,73,0,3.0
473d6f24,2104,856318.6682509505,856364.7300380229,46.06178707224335,890962.5,890974.0,42.0,213,112.86977186311788,114.0,191,1238,654.736216730038,661.0,0,0,104,105,1663,424,17,0,0,3.922169811320755,5.812206572769953,10,1310,319,424,0,0,3,0,9,1,0,1310,319,424,0,0,3,0,9,1,0,2.5
475006df,2757,642505.9067827349,642618.0870511426,112.18026840768952,641533.0,641592.0,105.0,333,169.92310482408416,174.0,331,1994,1000.0739934711643,1016.0,1879,0,104,105,2389,296,68,4,0,8.070945945945946,5.987987987987988,77,1910,397,296,41,0,27,0,24,30,0,1910,397,296,41,0,27,0,24,30,0,4.5
477e4c8a,2528,566534.0901898735,566685.4390822785,151.34889240506328,545661.0,545871.0,163.0,218,101.5320411392405,99.0,8,1313,587.9173259493671,572.5,337,0,104,105,1845,531,152,0,0,3.4745762711864407,6.022935779816514,29,1482,325,530,68,0,33,48,13,6,0,1482,325,530,68,0,33,48,13,6,0,3.0
47904389,3555,707464.8801687764,707571.4661040788,106.585935302391,721884.0,721984.0,100.0,422,205.18790436005625,208.0,1,2516,1208.420253164557,1202.0,0,0,104,105,3028,436,88,3,0,6.944954128440367,5.962085308056872,56,2438,527,436,43,3,36,2,23,27,0,2438,527,436,43,3,36,2,23,27,0,5.5
47de2009,3403,462846.01968851016,462929.0614163973,83.04172788715839,479917.0,480027.0,89.0,320,156.44842785777254,165.0,89,1908,898.6958565971202,874.0,528,0,104,105,2500,433,464,6,0,5.773672055427252,5.9625,47,2004,445,433,356,5,68,21,23,15,0,2004,445,433,356,5,68,21,23,15,0,4.0
48201b3d,2876,769518.3160639778,769609.9791376912,91.66307371349096,779437.5,779469.0,94.0,293,142.65020862308762,133.0,129,1817,859.2367872044506,812.5,6,0,104,105,2006,183,683,2,2,10.96174863387978,6.201365187713311,36,1626,340,183,65,365,23,211,15,15,15,1626,340,183,65,365,23,211,15,15,15,4.0
4854cde9,4533,898738.8058680785,898803.1947937348,64.38892565629826,891899.0,891968.0,60.0,558,257.1736157070373,256.0,5,3112,1455.880211780278,1491.0,0,0,104,105,3772,660,101,0,0,5.715151515151515,5.577060931899641,106,3003,652,665,83,2,10,0,35,51,0,3003,652,665,83,2,10,0,35,51,0,4.5
48594724,2079,815025.1948051949,815108.860990861,83.66618566618567,802854.0,802928.0,76.0,256,131.5887445887446,131.0,109,1505,558.5257335257335,530.0,377,0,104,105,1689,184,204,0,2,9.179347826086957,5.87890625,29,1368,287,182,1,73,46,33,25,2,1,1368,287,182,1,73,46,33,25,2,1,2.5
486dc5f0,4999,773719.5633126625,773763.4698939788,43.90658131626325,746585.0,746661.0,62.0,465,213.50190038007602,232.0,0,2573,1194.6779355871174,1306.0,0,0,104,105,2730,140,2128,1,0,19.5,5.533333333333333,48,2183,492,141,2095,0,31,0,22,18,0,2183,492,141,2095,0,31,0,22,18,0,4.5
487a093f,5772,836561.9844074844,836651.9747054747,89.99029799029799,785570.5,785635.5,86.0,701,372.3326403326403,386.0,684,4322,1754.13911988912,1414.5,771,0,104,105,4943,532,287,9,1,9.291353383458647,6.165477888730385,100,4055,789,532,47,72,70,82,32,47,4,4053,789,532,47,72,70,82,32,47,4,5.5
487acbd9,4344,852047.8991712707,852154.0184162062,106.11924493554328,873165.0,873266.0,105.0,656,311.8572744014733,305.5,72,3630,1673.3457642725598,1608.0,495,0,104,105,4005,245,94,0,0,16.346938775510203,5.533536585365853,66,3198,735,245,81,0,8,0,42,10,0,3198,735,245,81,0,8,0,42,10,0,4.5
488b994c,3871,793238.1345905451,793348.8822009816,110.74761043657969,711092.0,711236.0,109.0,523,268.3459054507879,275.0,296,3156,1473.7362438646344,1493.0,2358,0,104,105,3455,282,133,1,0,12.25177304964539,6.034416826003824,87,2785,570,282,73,0,44,0,56,13,16,2784,570,282,73,0,44,0,56,13,16,4.5
488d195b,3157,850224.3243585683,850288.9097244219,64.58536585365853,831614.0,831640.0,65.0,220,98.45866328793159,78.0,70,1282,552.1279695913843,450.0,416,0,104,105,1893,283,981,0,0,6.689045936395759,5.827272727272727,35,1475,380,283,893,23,14,51,29,6,0,1475,380,283,893,23,14,51,29,6,0,2.0
488dbe18,2405,452317.3750519751,452416.5147609148,99.13970893970894,349346.0,349433.0,73.0,345,173.5139293139293,175.0,34,1941,881.7351351351351,851.0,107,0,104,105,2149,209,47,0,0,10.282296650717702,5.626086956521739,43,1708,389,209,10,0,10,0,17,8,0,1708,389,209,10,0,10,0,17,8,0,4.0
489902fe,1479,337150.55510480056,337217.1446923597,66.5895875591616,329379.0,329444.0,65.0,205,101.25354969574036,106.0,1,1156,538.709939148073,578.0,0,0,104,105,1285,119,75,0,0,10.798319327731093,5.639024390243902,49,1008,224,131,26,1,36,0,15,22,0,1008,224,131,26,1,36,0,15,22,0,3.0
48aaa3c6,3729,776561.680611424,776697.4408688657,135.76025744167336,732494.0,732572.0,101.0,293,154.7511397157415,158.0,221,1925,831.1008313220702,817.0,0,0,104,105,2843,764,116,6,0,3.7212041884816753,6.5699658703071675,40,2355,447,768,0,1,68,1,20,15,0,2355,447,768,0,1,68,1,20,15,0,4.0
48aad08f,2784,675778.9213362068,675845.9601293104,67.03879310344827,594070.0,594135.5,69.0,365,197.20689655172413,192.5,358,2137,1145.346264367816,1159.5,2092,0,104,105,2381,290,113,0,0,8.210344827586207,5.854794520547945,49,1884,415,290,110,0,3,0,30,7,0,1884,415,290,110,0,3,0,30,7,0,3.5
48be0afe,2024,815905.9313241107,816022.5578063241,116.62648221343873,861917.5,862007.0,112.0,285,144.5578063241107,146.0,164,1598,802.1823122529644,784.0,1189,0,104,105,1739,142,142,1,0,12.246478873239436,5.607017543859649,22,1394,316,142,49,37,22,25,15,7,4,1394,316,142,49,37,22,25,15,7,4,3.0
48edc5c8,3004,1098057.5133155792,1098130.8625166444,73.34920106524633,1127768.0,1127857.0,73.0,340,153.49866844207722,140.0,69,1898,829.9014647137151,688.5,564,0,104,105,2264,378,360,0,2,5.98941798941799,5.58235294117647,35,1814,406,361,103,91,43,96,24,9,3,1814,406,361,103,91,43,96,24,9,3,3.5
48fbb3ef,1661,984738.9223359422,984798.5755568935,59.653220951234196,973319.0,973369.0,56.0,214,104.69536423841059,101.0,33,1225,594.4081878386514,592.0,69,0,104,105,1313,94,254,0,0,13.96808510638298,5.724299065420561,27,1041,240,94,34,110,5,90,14,11,6,1041,240,94,34,110,5,90,14,11,6,2.5
48ff5381,3343,833786.0780735866,833866.1250373916,80.0469638049656,754883.0,754928.0,70.0,439,217.44899790607238,222.0,19,2596,1126.0002991325157,1196.0,76,0,104,105,2937,291,111,3,1,10.092783505154639,5.913439635535307,49,2398,482,290,32,10,55,10,25,18,0,2398,482,290,32,10,55,10,25,18,0,5.0
48ff8d38,5987,562454.568064139,562559.9184900618,105.3504259228328,545450.0,545560.0,102.0,834,425.14815433439117,425.0,592,4911,2427.9974945715717,2403.0,3213,0,104,105,5443,445,93,6,0,12.231460674157303,5.888489208633094,93,4437,911,445,58,0,30,0,40,31,0,4436,911,445,58,0,30,0,40,31,0,5.5
490c19c0,4617,935078.3142733377,935164.3783842322,86.06411089452025,857143.0,857231.0,85.0,704,350.37426900584796,371.0,383,3288,1266.7922893653888,1147.0,0,0,104,105,4208,238,129,5,37,17.680672268907564,4.670454545454546,3,3427,844,238,50,5,36,0,0,0,0,3425,844,238,50,5,36,0,0,0,0,4.5
49190165,2278,667917.9345917471,667992.0746268657,74.14003511852502,499389.5,499468.0,74.0,342,180.42098331870062,182.0,341,1856,952.6826163301141,977.5,1440,0,104,105,2036,180,62,0,0,11.311111111111112,5.426900584795321,23,1615,389,180,32,0,30,0,19,3,0,1615,389,180,32,0,30,0,19,3,0,3.5
4939d3d1,2439,1221561.7322673227,1221654.8335383353,93.10127101271013,1274536.0,1274594.0,79.0,232,114.93439934399343,113.0,8,1429,679.5506355063551,704.0,281,0,104,105,1893,384,162,0,0,4.9296875,6.1594827586206895,50,1532,303,384,0,0,95,0,21,21,0,1532,303,384,0,0,95,0,21,21,0,2.0
493aec30,1897,531737.4443858725,531872.4006325777,134.9562467053242,492853.0,493003.0,136.0,281,136.52556668423827,129.0,281,1606,601.3231418028466,503.0,807,0,104,105,1724,118,55,0,0,14.610169491525424,5.715302491103203,31,1386,301,118,27,0,27,0,20,11,0,1386,301,118,27,0,27,0,20,11,0,4.0
49488813,1637,516879.90164935857,516978.9969456323,99.09529627367135,488423.0,488561.0,89.0,201,107.87293830177153,112.0,200,1294,696.668906536347,726.0,1282,0,104,105,1449,168,20,0,0,8.625,6.437810945273632,30,1176,238,168,3,0,17,0,17,13,0,1176,238,168,3,0,17,0,17,13,0,2.5
494b2e17,1859,724382.8278644433,724480.529316837,97.70145239376009,681218.0,681296.0,96.0,244,119.684238838085,115.0,47,1528,756.2431414739107,755.0,327,0,104,105,1669,121,69,0,0,13.793388429752065,6.262295081967213,41,1293,328,121,6,0,32,0,17,16,0,1293,328,121,6,0,32,0,17,16,0,3.5
494d5ab2,3334,596302.0842831434,596384.6529694061,82.56868626274745,555325.0,555424.0,83.0,491,299.1757648470306,331.0,487,2838,1790.0536892621476,1977.5,538,0,104,105,3040,172,118,3,1,17.674418604651162,5.780040733197556,74,2440,517,172,57,2,54,0,35,10,0,2440,517,172,57,2,54,0,35,10,0,5.0
494fdf3e,2217,377117.53270184936,377213.17230491654,95.63960306720794,377997.0,378025.0,97.0,241,112.38791159224176,97.0,59,1458,658.6328371673433,580.0,580,0,104,105,1800,342,75,0,0,5.2631578947368425,6.049792531120332,47,1449,296,342,32,1,6,20,19,14,12,1449,296,342,32,1,6,20,19,14,12,4.5
49628584,2838,978786.7596899224,978942.6955602537,155.93587033121918,990748.0,990829.0,154.0,399,199.66701902748414,201.0,274,2397,1215.307963354475,1242.5,923,0,104,105,2575,177,86,0,0,14.548022598870057,6.007518796992481,49,2054,467,177,0,22,7,23,19,25,0,2054,467,177,0,22,7,23,19,25,0,3.0
497c5987,4575,936177.5906010929,936292.8030601093,115.21245901639344,902063.0,902163.0,117.0,347,173.28743169398908,160.0,321,1766,796.392131147541,689.0,1015,0,104,105,3325,870,369,9,2,3.82183908045977,5.089337175792507,84,2685,556,828,288,7,69,3,25,34,1,2683,556,828,288,7,69,3,25,34,1,3.0
4994a1b7,1893,784412.4273639725,784532.382989963,119.95562599049128,758196.0,758312.0,118.0,219,114.42208135235077,114.0,219,1381,720.4379292128896,710.0,1380,0,104,105,1599,220,74,0,0,7.2681818181818185,6.30593607305936,37,1285,270,220,36,4,20,1,16,17,0,1285,270,220,36,4,20,1,16,17,0,3.5
49d31772,2106,789246.2934472935,789346.3603988604,100.06695156695157,779924.0,780007.0,97.0,233,122.10066476733144,126.0,231,1304,653.9306742640076,651.5,1027,0,104,105,1666,299,138,3,0,5.5719063545150505,5.5965665236051505,33,1305,328,286,89,3,45,0,29,4,0,1305,328,286,89,3,45,0,29,4,0,3.0
4a2e23ae,2397,579495.8952857739,579565.4789319984,69.58364622444722,564171.0,564171.0,69.0,249,151.21234876929495,164.0,249,1660,895.6257822277847,953.0,956,0,104,105,1730,293,374,0,0,5.90443686006826,6.666666666666667,22,1193,509,293,360,0,14,0,9,10,0,1193,509,293,360,0,14,0,9,10,0,3.0
4a52b71b,2015,281434.52456575684,281512.36029776675,77.83573200992556,173188.0,173280.0,81.0,233,145.5151364764268,166.0,224,1303,782.0019851116625,858.0,1256,0,104,105,1415,112,488,0,0,12.633928571428571,5.592274678111588,15,1102,291,112,402,4,69,2,12,3,0,1102,291,112,402,4,69,2,12,3,0,3.0
4a96faab,2497,759495.5266319583,759581.4116940328,85.88506207448938,628134.0,628179.0,84.0,378,181.0252302763316,179.0,303,2058,978.7805366439728,991.0,1612,0,104,105,2253,192,51,1,0,11.734375,5.444444444444445,25,1802,413,192,29,0,22,0,21,3,0,1802,413,192,29,0,22,0,21,3,0,3.0
4aa3a5d5,3829,916052.8036040742,916185.8772525464,133.07364847218594,862348.0,862463.0,139.0,413,213.8435622878036,213.0,180,2029,1000.8049098981458,967.0,1061,0,104,105,3025,575,229,0,0,5.260869565217392,4.912832929782082,42,2462,511,575,210,2,17,0,24,9,0,2462,511,575,210,2,17,0,24,9,0,3.5
4ad56fd3,3454,971526.1407064273,971574.468731905,48.32802547770701,1011221.5,1011259.5,48.0,437,222.3312101910828,231.0,268,2519,1294.350897510133,1322.0,1567,0,104,105,2856,334,264,0,0,8.550898203592814,5.7643020594965675,66,2290,487,334,215,7,35,0,24,16,0,2290,487,334,215,7,35,0,24,16,0,4.5
4b0ae22f,4348,552153.233900644,552260.5213891445,107.28748850045999,532514.0,532601.5,97.0,527,283.1011959521619,293.0,120,3048,1248.5246090156393,1348.0,715,0,104,105,3653,451,243,1,0,8.099778270509978,5.783681214421252,54,2966,628,449,142,28,61,9,32,21,0,2965,628,449,142,28,61,9,32,21,0,4.0
4b100e58,2235,770211.0545861297,770279.8501118568,68.79552572706935,757181.0,757243.0,59.0,235,129.5606263982103,133.0,143,1331,689.5123042505593,682.0,1121,0,104,105,1727,396,112,0,0,4.361111111111111,5.663829787234042,31,1352,341,398,0,0,42,0,26,5,0,1352,341,398,0,0,42,0,26,5,0,3.0
4b313e06,2143,929934.5930937937,930040.4731684554,105.88007466168922,918388.0,918465.0,86.0,274,138.6836210919272,140.0,268,1720,822.3621091927205,817.0,1683,0,104,105,1858,140,142,1,2,13.271428571428572,6.2773722627737225,43,1464,346,138,27,19,87,0,21,14,0,1464,346,138,27,19,87,0,21,14,0,3.0
